7476	77	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1216, IsMoving = True } }
7477	78	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1232, IsMoving = True } }
7478	79	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1206, IsMoving = True } }
7480	80	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1252, IsMoving = True } }
7481	81	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1214, IsMoving = True } }
7482	82	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1252, IsMoving = True } }
7484	83	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 890, DirZPermille = 455, Gait = Run, FacingMdeg = 62917, IsMoving = True } }
7507	84	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 455, Gait = Run, FacingMdeg = 62937, IsMoving = True } }
7533	85	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 454, Gait = Run, FacingMdeg = 62968, IsMoving = True } }
7635	86	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 453, Gait = Run, FacingMdeg = 63036, IsMoving = True } }
7636	87	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 454, Gait = Run, FacingMdeg = 63021, IsMoving = True } }
7639	88	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 453, Gait = Run, FacingMdeg = 63036, IsMoving = True } }
7640	89	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 454, Gait = Run, FacingMdeg = 63016, IsMoving = True } }
7643	90	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 453, Gait = Run, FacingMdeg = 63036, IsMoving = True } }
7644	91	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 454, Gait = Run, FacingMdeg = 63007, IsMoving = True } }
7647	92	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 453, Gait = Run, FacingMdeg = 63036, IsMoving = True } }
7648	93	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 891, DirZPermille = 454, Gait = Run, FacingMdeg = 62980, IsMoving = True } }
7651	94	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 919, DirZPermille = 395, Gait = Run, FacingMdeg = 66754, IsMoving = True } }
7699	95	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 395, Gait = Run, FacingMdeg = 66707, IsMoving = True } }
7702	96	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66701, IsMoving = True } }
7720	97	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66635, IsMoving = True } }
7721	98	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66641, IsMoving = True } }
7722	99	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66635, IsMoving = True } }
7723	100	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66642, IsMoving = True } }
7724	101	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66635, IsMoving = True } }
7725	102	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66642, IsMoving = True } }
7726	103	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66635, IsMoving = True } }
7727	104	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66643, IsMoving = True } }
7728	105	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66634, IsMoving = True } }
7729	106	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66643, IsMoving = True } }
7730	107	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66634, IsMoving = True } }
7731	108	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66644, IsMoving = True } }
7732	109	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66634, IsMoving = True } }
7733	110	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66645, IsMoving = True } }
7734	111	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66633, IsMoving = True } }
7735	112	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66646, IsMoving = True } }
7736	113	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66633, IsMoving = True } }
7737	114	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66648, IsMoving = True } }
7738	115	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66632, IsMoving = True } }
7739	116	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66651, IsMoving = True } }
7740	117	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66630, IsMoving = True } }
7741	118	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66655, IsMoving = True } }
7742	119	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66628, IsMoving = True } }
