t_s,frame_s,alpha,player_speed,player_state,player_phase,cam_dist,cam_pitch,fov,effects,npcs
12.700,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.717,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.733,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.750,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.767,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.783,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.800,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.817,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.833,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.850,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.867,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.883,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.900,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.917,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.933,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.950,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.967,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
12.983,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.000,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.017,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.033,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.050,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.067,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.083,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.100,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.117,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.133,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.150,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.167,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.183,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.200,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.217,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.233,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.250,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.267,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.283,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.300,0.0167,0.00,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.317,0.0167,0.33,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.333,0.0167,0.67,0.00,cast,Windup,3.60,-0.18,75,effect.braced,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.350,0.0167,0.00,0.00,cast,Active,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.367,0.0167,0.33,0.00,cast,Active,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.383,0.0167,0.67,0.00,cast,Active,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.400,0.0167,0.00,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.417,0.0167,0.33,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.433,0.0167,0.67,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.450,0.0167,0.00,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.467,0.0167,0.33,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.483,0.0167,0.67,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.500,0.0167,0.00,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.517,0.0167,0.33,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.533,0.0167,0.67,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.550,0.0167,0.00,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.567,0.0167,0.33,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.583,0.0167,0.67,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.600,0.0167,0.00,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.617,0.0167,0.33,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.633,0.0167,0.67,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.650,0.0167,0.00,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.667,0.0167,0.33,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.683,0.0167,0.67,0.00,cast,Recovery,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.700,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.717,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.733,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.750,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.767,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.783,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.800,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.817,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.833,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.850,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.867,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.883,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.900,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.917,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.933,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.950,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.967,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
13.983,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.000,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.017,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.033,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.050,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.067,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.083,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.100,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.117,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.133,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.150,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.167,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.183,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.200,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.217,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.233,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.250,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.267,0.0167,0.33,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.283,0.0167,0.67,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
14.300,0.0167,0.00,0.00,spear_ready,Idle,3.60,-0.18,75,effect.braced|effect.mending,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
